FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Sadella,Daleman,4/5/2006,372, 5.0 , Bought this for my husband and he loves it. Good attention to detail  and all round a good buy and worth the money
Sadella,Daleman,4/5/2006,373, 5.0 , First one was faulty so sent it back. Basically all the gear surrounding the wheels fell off after a few circuits of the track.. Amazon are brilliant with returns and the replacement runs like a dream. Sixteen sounds in all using the elite controller and eight if using the select 
Sadella,Daleman,4/5/2006,374, 5.0 , Great locomotive well packaged and presented even better than expected would recommend and buy again. 
Sadella,Daleman,4/5/2006,375, 5.0 , I run other locos but this one is the only one with sound it now adds to the layout 
Sadella,Daleman,4/5/2006,376, 5.0 , Bought with the Flying Scotsman. Excellent and well packaged 
Sadella,Daleman,4/5/2006,377, 5.0 , The engine is amazing and the sound totally blew me away 
Sadella,Daleman,4/5/2006,378, 5.0 , The husband is very pleased with the train
Sadella,Daleman,4/5/2006,379, 5.0 , Please check the picture.  The code previously used for this item was incorrect and I am having trouble uploading the correct picture.
Sadella,Daleman,4/5/2006,380, 5.0 , Beautiful setquiet big
Sadella,Daleman,4/5/2006,381, 4.0 , Accurate details well modelled.
Sadella,Daleman,4/5/2006,382, 4.0 , Although the review title is positive I do have to start off with a small compliant. Although the package arrived and appeared to be well protected for some reason the front 4 wheels/bogey area was not connected up to the rest of the train and it took a while to figure out how to fix it on properly!That said I think this is most likely an unlucky one off. The train set is good value for money (especially when compared to the crazy prices for the DCC already installed trains!) the locomotive and carriages appear to be of a very good standard and it runs excellently so far. No regrets in buying this at all!EDIT - I now have to add another negative point... though it has a happy ending. After a day or so the locomotive stuttered and stopped. It had occurred to me while it was running that it sounded a little rough compared to what it should sound like but the stoppage was quite sudden... though it did get going again it was stuttering still. If you come across this apply some small amounts of machine oil to the areas mentioned in the maintenance guide that comes with this train set and then try and running it for a few minutes and it should return to normal! 
Sadella,Daleman,4/5/2006,383, 4.0 , This is one of the most popular trains in the world and Hornby has produced a very good model which looks like the real machine.Before I purchased this train set I did some research and found that there are several versions of the Flying Scotsman train set.The versions are:-1) Flying Scotsman train set which includes two coaches oval and track pack A.2) Flying Scotsman train set which includes three coaches oval and track pack A.3) Flying Scotsman train set which includes three coaches oval with track pack A and B.As I already have the Eurostar train set with Track packs ABC and D I decided to buy No.2. I have used most of the track to integrate it with my existing train set and will extend it later when I buy some more points. That way I dont have any room for Track Packs E and F.The detail to the engine and the tender are very good and when it runs you can see the connecting rods moving. The three coaches are of good detail you can see into the windows each coach has 1st and 3rd class compartments (2nd class disappeard sometime ago) and both the corridor and seats are clearly visible.Putting the train on the track took a little time and care is needed when coupling it to the coal tender and the rest of the train.I found that the Flying Scotsman does require a very flat surface to run one and time needs to be spent getting all the creases out the base mat.As this train set is at a cost I would not let young children play with it on their own but under adult supervision they should be able to enjoy this train set.Read more › 
Sadella,Daleman,4/5/2006,384, 1.0 , Especially as discounted by Amazon this is a good price for what is mostly an attractive and well made train set. Id classify it as a younger-modeller or beginners set in that the detailing isnt as fine as Hornbys more expensive models or of some of the others in the market e.g. Bachmann.The track is pretty good quality but does need laying carefully on a hard and properly flat surface - I certainly wouldnt use the trackmat on the floor. Train sets like this really need a level of preparation and investment in a solid baseboard and without one youll run into problems like some of the other reviewers.The real problem I have is that the coupling on the rear of the tender that connects it to the carriages is ridiculously flimsy; its held in place by a tiny thread of unsupported soft plastic; after about ten light uses of the set its already nearly snapped off and can no longer support its own weight.I purchased this as a project to build with my young son and with memories of the Hornby set I had as a boy. Its really disappointing to find that its many good qualities are ruined by a small but crucial element that renders it quickly useless. 
Sadella,Daleman,4/5/2006,385, 5.0 , Despite some negative reviews regarding the quality of the layout mat we decided to take a chance and get this as a Christmas present for our 12-year old son. Surprisingly the mat turned out to be made of vinyl and not paper as described (I guess that Hornby listens to its customers!). This on top of the high quality track carriages and engine it made the perfect gift. A little forward planning helped as we had a sheet of thin board ready to ensure a smooth surface for trouble-free track set-up. The bottom line is that our son is thrilled with the set and is currently shopping for track expansion sets to spend his Amazon gift vouchers on! 
Sadella,Daleman,4/5/2006,386, 5.0 , I had small clock-work train sets and eventually progressed to a small electric train-set with a circular track - the train did smoke (when it was in the mood) but mum was wary of letting me play with it alone and in any case it only went round in circles. I am now the proud owner of the Flying Scotsman from the famous Hornby and this particular (OLD) little boy is like a dog with two tails (at least). What a wonderful set designed as a complete starter set with mat track etc etc.This quality product is very possibly going to be the start of something big very big. It would make a dream gift for any boy OR girl (whatever age) by a maker that you can trust - and you get an iconic engine as well with its wonderful colour and memories of times past.....
Efren,Plail,2/19/1972,387, 5.0 , JUST WHAT I NEEDED. RUNS WELL SOUNDS GOOD ARRIVED ON TIME TAKES A BIT OF GETTING USED TO BECAUSE IT A LOT SLOWER THAN MY OTHER ENGINES. 
Efren,Plail,2/19/1972,388, 5.0 , This is a very useful item and I am very pleased with it at this price comes highly recommended a must have for modellers.
Efren,Plail,2/19/1972,389, 4.0 , I needed a low voltage switch in my recording studio and this fit the bill very well the cost is a bit high for what it is but it does the job I need it to service very good
Efren,Plail,2/19/1972,390, 5.0 , A smooth quiet running loco with excellent detail. A great addition to my layout.
Efren,Plail,2/19/1972,391, 5.0 , This Hornby 1st class Pullman centre coach matches the Brighton Belle driving cars in livery detail and quality. Recommended addition to make up your 5-BEL Brighton Belle 5-car set.
Efren,Plail,2/19/1972,392, 5.0 , I love it. Perfect with the earlier ordered locomotive.Again: I would recommend it to the masters of the topic. Its not just a toy.
Efren,Plail,2/19/1972,393, 5.0 , Absolute bargin so good I bought two. I been after this type for a while. Plastic and metal well moulded. 
